Age,Attrition,BusinessTravel,Department,DistanceFromHome,EngagementScore,TimeSinceLastPromotion,JobSatisfaction,OvertimeHours,BurnoutRisk,CommuteTime,FlexibleWorkEligibility,SkillDemandScore,DiversityIndex,Education,EducationField,EmployeeNumber,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsWithCurrManager,PolicySatisfactionScore,ManagerExperienceLevel,IndustryGrowthRate,RegionalUnemploymentRate,VoluntaryOvertimeHours,MandatoryOvertimeHours,TeamDiversityScore,GenderDiversityRatio,SalaryPercentile,AttritionRiskIndex,TotalBenefits,AttritionRiskScore,RetentionRisk
50,Yes,Travel_Frequently,Human Resources,5,33,7,1,23,76,34,Yes,3,0.232349849,3,Other,1134,2,Male,2,1,Software Engineer,Married,10390,9,Yes,13,4,2,3,11,2,2,14,0,8,2,2,4.738593695,3.958571221,8,12,0.256096824,0.536762099,Medium,8.649690316,24890,11.74497092,Low
42,Yes,Travel_Rarely,Sales,8,76,7,1,15,46,63,No,2,0.689546112,1,Technical Degree,1135,2,Female,4,3,Research Scientist,Divorced,7210,8,Yes,23,1,2,3,28,2,2,6,6,3,2,2,2.340439299,8.35157148,4,9,0.696902648,0.423214611,Medium,13.67264898,31710,15.92706803,Low
32,No,Travel_Frequently,Human Resources,5,97,0,2,14,31,96,No,1,0.796254448,2,Marketing,1136,2,Female,1,1,Product Manager,Married,,9,Yes,24,2,1,2,23,3,3,3,1,2,1,1,2.272401914,4.491002987,9,2,0.720508107,0.501604021,Very High,1.814876026,,1.530775556,Low
32,No,Travel_Rarely,Research & Development,24,80,4,4,12,50,20,No,1,0.847575391,1,Other,1137,3,Female,2,1,Product Manager,Single,15640,6,Yes,24,4,1,2,36,4,3,12,9,8,4,2,2.995869604,9.96175414,6,16,0.758129202,0.441941296,Very High,11.02422479,40640,15.52456567,Low
57,No,Travel_Rarely,Human Resources,8,87,8,1,5,50,101,Yes,1,0.368902323,3,Business,1138,2,Female,1,4,Product Manager,Single,11564,5,Yes,10,3,4,2,4,4,2,4,8,4,4,4,2.474519768,8.224158429,3,1,0.405111563,0.48518896,High,8.496352277,22564,11.62054956,Low
56,Yes,Travel_Rarely,Sales,1,46,9,1,1,77,54,No,1,0.352096504,1,Human Resources,1139,2,Female,4,3,Marketing Manager,Divorced,12038,2,Yes,10,2,2,2,3,4,3,14,5,10,3,1,1.366873811,8.553793813,2,12,0.315112957,0.446318676,High,13.6401611,23038,12.91299941,Low
55,Yes,Travel_Rarely,Engineering,20,88,9,2,8,17,96,Yes,4,0.870860327,3,Finance,1140,3,Female,1,1,Marketing Manager,Married,18216,0,Yes,16,4,1,1,2,0,4,17,1,11,3,2,2.713708319,4.710322629,5,5,0.974474996,0.476896728,Very High,8.141672533,34716,8.463151385,Low
45,No,Travel_Rarely,Research & Development,9,76,2,4,0,78,54,Yes,2,0.470026816,4,Other,1141,1,Female,4,4,Research Scientist,Single,2647,4,No,17,,3,1,8,2,3,9,2,11,3,4,3.493145235,6.179477861,8,3,0.552415178,0.487753933,Low,12.64268771,20147,18.63013943,Low
43,No,Travel_Rarely,Sales,14,44,8,3,8,70,69,Yes,2,0.727734617,2,Finance,1142,3,Male,3,3,Marketing Manager,Married,17115,0,Yes,14,1,4,0,7,3,1,0,6,3,3,3,2.401573264,2.784829467,9,7,0.694384507,0.497659271,Very High,29.83235942,31115,41.38407452,Low
26,Yes,Travel_Frequently,Research & Development,2,31,8,2,9,94,73,No,2,0.320648961,4,Technical Degree,1143,2,Female,2,1,Human Resources,Single,5477,5,Yes,16,2,3,1,21,1,2,13,0,1,3,4,2.316174009,4.089341902,0,6,0.259380966,0.46589773,Low,36.44898894,21977,34.11789201,Low
54,No,Travel_Rarely,Sales,11,90,0,1,1,19,118,Yes,2,0.840796136,3,Marketing,1144,2,Female,2,4,Data Scientist,Married,4593,2,Yes,18,3,4,2,24,0,2,11,2,7,3,1,4.967326092,5.312300318,5,19,0.977710802,0.495211046,Low,5.402830915,23593,3.187704612,Low
57,No,Travel_Frequently,Sales,4,69,1,1,21,50,52,No,2,0.968706508,1,Human Resources,1145,3,Male,1,1,Product Manager,Single,14101,3,Yes,22,2,3,3,21,3,2,0,0,7,4,4,4.485003498,3.730687894,1,5,0.909476332,0.485710248,High,15.87745168,37601,13.6564351,Low
41,No,Travel_Rarely,Research & Development,4,72,2,1,24,62,73,No,3,0.977319737,1,Other,1146,1,Male,1,4,Marketing Manager,Married,3094,4,Yes,16,3,1,0,13,3,4,10,6,7,2,4,3.792661906,4.857209509,5,2,0.931500953,0.57133981,Low,14.63945561,19094,10.70210773,Low
40,No,Travel_Rarely,Sales,17,,3,2,18,27,56,No,1,0.615209894,4,Technical Degree,1147,4,Male,3,4,Human Resources,Married,9073,8,Yes,20,3,3,0,32,2,4,14,0,10,1,4,2.39422015,5.834896563,0,12,0.713632792,0.42248341,Medium,12.37816216,29073,11.0006427,Low
56,No,Travel_Rarely,Sales,26,98,4,1,27,40,109,No,4,0.391436788,2,Other,1148,4,Female,4,2,Research Scientist,Single,19359,3,Yes,18,2,4,2,34,3,1,19,0,0,3,3,2.783515027,2.448136901,4,5,0.401595635,0.441746105,Very High,2.209111721,38359,2.022225406,Low
38,Yes,Non-Travel,Sales,26,48,4,2,13,89,70,No,2,0.312807172,4,Marketing,1149,1,Female,1,2,Product Manager,Single,8599,6,Yes,19,1,3,0,24,1,1,9,4,9,2,3,4.791994963,7.587392327,9,5,0.332761392,0.449507087,Medium,8.119068372,27599,5.432407263,Low
55,No,Travel_Frequently,Sales,16,47,9,2,2,78,107,No,2,0.396586912,2,Business,1150,4,Male,4,2,Data Scientist,Divorced,19588,6,Yes,18,1,4,2,2,4,4,14,3,5,4,3,3.405667306,6.376389888,1,12,0.457021252,0.43416171,Very High,3.737809673,38588,3.089415558,Low
30,No,Travel_Rarely,Sales,30,38,4,2,15,77,57,No,3,0.697306382,2,Technical Degree,1151,3,Female,4,1,Human Resources,Married,16516,0,Yes,12,3,2,3,24,3,4,10,6,6,2,2,1.77534694,8.401358935,9,3,0.659406611,0.506944614,Very High,30.56177041,30016,23.75277527,Low
47,No,Travel_Frequently,Sales,7,,2,1,18,77,84,Yes,4,0.548701919,1,Marketing,1152,2,Female,2,1,Sales Executive,Single,13114,1,Yes,12,2,2,0,27,2,1,3,8,4,1,3,3.465539913,8.620342931,7,2,0.537484142,0.55447359,High,2.244219721,25114,3.160274805,Low
23,No,Travel_Rarely,Sales,12,80,5,2,8,79,17,Yes,3,0.581923411,1,Marketing,1153,2,Male,4,4,Data Scientist,Divorced,,1,Yes,20,1,4,2,34,1,2,4,4,7,2,2,2.255703012,6.920219326,2,8,0.621855608,0.422658301,Low,11.14987378,,15.33769821,Low
30,No,Travel_Rarely,Finance,17,58,3,1,1,26,43,No,1,0.579429143,1,Other,1154,2,Male,4,1,Software Engineer,Married,6802,5,Yes,15,4,1,2,38,2,4,6,8,3,4,2,1.118767622,2.682115704,4,6,0.68809401,0.500365962,Medium,21.76641512,22802,27.63427666,Low
30,Yes,Travel_Rarely,Finance,5,58,8,1,3,59,17,No,4,0.834757006,3,Other,1155,4,Male,4,4,Software Engineer,Single,19265,1,Yes,16,4,2,1,13,3,3,14,4,2,2,1,2.122221586,8.360130599,3,14,0.780213924,0.456976794,Very High,22.79843706,35765,13.7540015,Low
38,Yes,Travel_Rarely,Engineering,8,30,1,1,23,73,61,No,3,0.865078166,1,Finance,1156,1,Female,2,2,Research Scientist,Single,12882,6,Yes,18,2,3,0,2,4,3,15,1,7,1,3,4.964123356,7.079652387,3,3,0.773627505,0.434585679,High,29.49721529,30882,32.17884349,Low
22,No,Travel_Rarely,Sales,20,86,0,4,10,65,90,Yes,1,0.211162081,1,Life Sciences,1157,3,Female,1,1,Sales Executive,Divorced,10554,3,Yes,13,4,3,2,4,1,1,2,0,6,1,2,1.482927461,7.400755741,6,12,0.205037339,0.511655811,Medium,7.38039458,24554,7.908198169,Low
46,No,Travel_Frequently,Human Resources,5,,6,3,7,33,95,No,3,0.934577007,2,Life Sciences,1158,2,Male,3,4,Laboratory Technician,Divorced,14141,8,Yes,13,4,3,0,11,1,3,15,9,10,1,4,1.464265531,2.756197442,4,18,0.92292683,0.467738821,High,14.02476509,27141,9.133483202,Low
46,Yes,Travel_Rarely,Research & Development,11,,8,1,15,34,17,No,3,0.510741228,3,Other,1159,3,Female,2,1,Sales Executive,Married,,6,Yes,19,4,4,0,37,1,3,2,7,2,1,4,3.654589971,9.460182248,3,0,0.563362553,0.568226901,Medium,27.28112271,,29.02887468,Low
56,Yes,Travel_Frequently,Sales,26,34,9,2,4,99,71,Yes,4,0.392653141,1,Life Sciences,1160,4,Male,4,2,Sales Executive,Married,18313,6,Yes,18,4,2,2,30,2,1,10,8,10,4,1,4.243002557,3.643082811,9,15,0.463170672,0.416124977,Very High,8.069105358,37313,9.127375381,Low
24,Yes,Travel_Rarely,Engineering,28,46,8,4,1,88,74,Yes,3,0.996813268,2,Human Resources,1161,3,Female,4,1,Sales Executive,Divorced,13089,6,Yes,19,2,3,2,16,1,2,7,4,1,2,3,3.683689067,7.048942344,8,17,0.882969957,0.521122997,High,19.36874705,33089,15.95508657,Low
58,No,Travel_Rarely,Finance,19,30,2,2,14,98,23,No,4,0.298022168,3,Business,1162,3,Female,3,4,Data Scientist,Single,14453,7,Yes,11,4,2,1,8,4,2,17,2,5,3,4,2.524778913,7.904706899,1,0,0.2995371,0.538914981,High,35.65707655,25953,51.70575422,Low
51,No,Travel_Frequently,Human Resources,21,32,0,3,5,64,78,Yes,2,0.456839875,3,Human Resources,1163,2,Female,1,2,Research Scientist,Divorced,8945,3,Yes,12,4,4,1,22,3,3,5,4,6,1,1,4.324532158,2.490222443,2,5,0.413606169,0.52545868,Medium,34.28018026,21445,41.75529788,Low
59,No,Travel_Frequently,Sales,28,36,8,3,7,74,100,No,3,0.925680526,2,Marketing,1164,2,Male,2,1,Research Scientist,Married,6782,2,Yes,11,1,3,3,4,1,3,5,7,4,3,2,2.702627219,5.23764187,5,1,0.741532811,0.585014693,Medium,15.43032398,19282,20.98210013,Low
55,No,Non-Travel,Research & Development,19,84,6,3,1,21,57,Yes,2,0.580505479,2,Life Sciences,1165,1,Male,2,1,Software Engineer,Single,8370,8,Yes,15,2,2,1,38,2,3,5,3,6,4,3,2.216970458,6.607102344,3,15,0.477451107,0.530262531,Medium,9.462023392,23870,7.987313108,Low
33,No,Travel_Rarely,Sales,4,89,7,4,3,7,96,No,1,0.940646271,3,Other,1166,4,Female,2,4,Sales Executive,Single,8130,2,Yes,20,2,4,2,27,4,1,5,1,5,3,4,1.177977197,2.010874104,7,19,0.781093398,0.527046194,Medium,7.184016208,29130,5.444611971,Low
40,Yes,Travel_Frequently,Sales,11,32,5,1,3,65,21,Yes,3,0.393211246,1,Technical Degree,1167,4,Male,2,3,Manager,Married,17270,2,Yes,10,3,2,2,26,2,3,9,7,8,2,4,2.124233005,2.011214054,6,12,0.371202208,0.484578422,Very High,35.1359331,28270,20.92042863,Low
58,Yes,Travel_Frequently,Human Resources,19,92,9,2,11,65,73,No,2,0.525934511,2,Business,1168,3,Male,2,1,Sales Executive,Divorced,6596,3,Yes,22,3,2,1,25,1,2,14,9,2,4,3,4.370214965,5.391865929,4,2,0.480664415,0.424709738,Medium,6.139885831,29096,8.927792237,Low
38,No,Travel_Rarely,Sales,5,,5,2,24,93,39,No,1,0.241322187,2,Technical Degree,1169,4,Female,4,1,Data Scientist,Single,3127,0,Yes,19,1,2,0,2,2,3,17,4,10,3,3,1.822122396,4.618871814,8,15,0.238303974,0.529946653,Low,21.27067765,22127,26.10940984,Low
31,No,Travel_Rarely,Sales,2,90,3,1,25,18,17,No,1,0.56341473,2,Business,1170,4,Female,1,2,Research Scientist,Married,4770,9,Yes,20,3,4,2,3,4,1,17,3,4,2,2,1.42620212,8.350324012,0,1,0.535515449,0.504326194,Low,5.822808838,25770,4.593907713,Low
33,Yes,Travel_Rarely,Sales,25,78,1,3,0,96,113,No,4,0.200396757,2,Human Resources,1171,4,Female,4,1,Manager,Divorced,7408,8,No,22,3,3,0,14,4,4,1,4,2,1,2,3.856267083,6.016482644,3,12,0.193487763,0.429129594,Medium,11.62569,29408,12.38134684,Low
37,Yes,Travel_Rarely,Research & Development,19,73,0,2,8,95,75,No,2,0.453504904,4,Technical Degree,1172,4,Male,1,1,Sales Executive,Married,8403,4,Yes,22,3,2,3,23,1,4,15,5,7,2,2,4.277230595,2.388389034,1,17,0.402817086,0.484187222,Medium,13.82267781,31903,8.621277089,Low
45,No,Travel_Rarely,Finance,26,81,5,2,14,61,78,No,1,0.772090756,2,Life Sciences,1173,1,Male,2,1,Product Manager,Single,19575,7,Yes,11,2,3,3,17,0,2,18,8,9,2,4,1.78860999,8.295004209,9,17,0.622054848,0.521468727,Very High,10.86738321,32075,6.780620204,Low
40,No,Non-Travel,Research & Development,30,60,8,2,7,82,86,No,2,0.779318194,4,Business,1174,2,Male,3,4,Human Resources,Married,16833,6,Yes,13,4,4,2,37,4,3,4,9,8,3,1,3.448333166,6.364226788,9,18,0.784626585,0.555479605,Very High,21.90198633,30833,21.35746342,Low
29,Yes,Travel_Rarely,Sales,17,78,9,3,16,16,90,Yes,3,0.542229705,3,Marketing,1175,2,Female,1,3,Research Scientist,Single,19247,4,Yes,24,3,3,3,15,0,4,15,8,10,3,1,1.133850295,4.335206066,0,1,0.435444948,0.467937145,Very High,13.17669832,44747,17.51740934,Low
52,No,Travel_Frequently,Research & Development,21,75,9,2,14,65,44,No,4,0.210367285,4,Business,1176,4,Male,3,1,Human Resources,Single,9129,6,Yes,11,2,1,2,33,1,3,7,8,2,4,3,3.591765383,4.848258907,2,17,0.235023681,0.570036809,Medium,14.53590459,21129,7.344487589,Low
42,No,Travel_Frequently,Research & Development,20,83,1,3,9,61,88,Yes,1,0.304799124,3,Other,1177,1,Male,4,3,Product Manager,Married,8430,2,Yes,21,2,4,0,7,3,2,4,4,9,3,1,1.103600318,2.721438556,5,13,0.302125512,0.495408284,Medium,9.018850574,29430,13.27085407,Low
38,Yes,Travel_Rarely,Engineering,18,40,0,1,21,92,21,Yes,4,0.393655371,4,Life Sciences,1178,4,Female,1,4,Data Scientist,Single,11809,0,Yes,21,1,1,2,11,0,3,15,7,10,3,4,1.701099261,9.49334128,2,0,0.336239136,0.497483981,High,30.26425068,33809,26.76893676,Low
44,Yes,Travel_Rarely,Research & Development,15,94,0,2,12,64,108,No,2,0.21316505,4,Finance,1179,4,Male,2,2,Data Scientist,Married,13513,5,Yes,23,4,1,1,1,1,1,17,3,9,1,4,2.284133285,4.271359107,1,3,0.206347362,0.527957094,High,3.444347762,37013,2.807012287,Low
58,No,Travel_Rarely,Sales,16,35,6,1,10,81,115,No,2,0.373616022,1,Marketing,1180,1,Female,3,2,Sales Executive,Single,17716,6,Yes,12,1,2,0,17,4,4,7,5,6,2,2,3.728463424,5.576795554,1,13,0.327455178,0.549569294,Very High,28.6129384,29716,28.96354515,Low
37,Yes,Travel_Frequently,Sales,28,42,0,2,15,92,76,No,1,0.61888139,3,Human Resources,1181,4,Male,3,2,Manager,Married,10244,9,Yes,18,3,3,1,12,0,3,1,8,4,4,1,4.833172474,7.117659994,5,1,0.543613148,0.419415345,Medium,21.80841192,28744,21.00167557,Low
27,No,Non-Travel,Engineering,12,38,8,4,25,90,19,No,4,0.300577508,2,Life Sciences,1182,2,Male,3,4,Research Scientist,Single,17154,3,Yes,10,,2,1,6,2,4,5,7,2,4,1,2.49173421,4.303310652,2,5,0.24800108,0.427224215,Very High,32.76613216,27654,45.89404129,Low
29,No,Travel_Rarely,Sales,8,63,8,3,14,87,11,No,2,0.893027714,4,Business,1183,2,Male,4,3,Laboratory Technician,Divorced,13389,7,Yes,12,4,2,0,21,4,2,19,4,0,3,1,4.074961218,3.755400838,0,4,0.845199503,0.440505521,High,20.23076515,25389,15.32513512,Low
46,Yes,Travel_Frequently,Human Resources,25,49,2,1,17,10,24,No,3,0.247984536,2,Life Sciences,1184,1,Female,4,4,Manager,Single,7444,8,Yes,23,2,3,2,7,3,1,7,9,9,2,4,2.94333228,9.978641729,2,16,0.292301929,0.477277578,Medium,26.13106043,31444,31.34232764,Low
39,No,Travel_Rarely,Sales,6,32,1,1,11,75,72,No,3,0.820692873,1,Business,1185,2,Male,4,2,Human Resources,Married,14214,2,Yes,12,3,2,1,4,2,4,12,3,1,4,3,2.399649843,6.652499349,8,16,0.91229116,0.517039042,High,34.50680848,26714,21.06194254,Low
46,Yes,Travel_Frequently,Human Resources,24,30,8,2,2,70,16,No,2,0.557033418,1,Business,1186,2,Male,2,2,Product Manager,Divorced,11890,8,Yes,13,4,2,0,16,3,3,19,8,4,1,2,3.152888281,5.414186174,8,12,0.573400495,0.542164259,High,36.78713795,24890,23.5249551,Low
33,Yes,Travel_Rarely,Sales,18,89,2,1,27,29,29,No,2,0.690277877,4,Marketing,1187,4,Male,2,3,Laboratory Technician,Divorced,7030,8,Yes,18,3,2,0,6,0,1,0,4,4,3,2,4.69922909,2.630578673,2,10,0.702018604,0.570761525,Medium,6.02921317,25030,6.056029795,Low
36,No,Travel_Rarely,Sales,11,79,1,3,20,22,69,No,1,0.586770647,3,Other,1188,2,Female,1,2,Sales Executive,Divorced,18801,4,Yes,17,2,4,2,24,0,2,10,3,11,3,3,2.144627301,2.344602498,6,1,0.472395971,0.41227896,Very High,10.95015601,36801,10.19395074,Low
47,No,Travel_Rarely,Research & Development,6,37,3,4,23,14,17,No,3,0.542555937,2,Other,1189,3,Female,2,4,Research Scientist,Divorced,11069,7,Yes,17,4,4,1,39,4,1,15,8,5,1,1,1.747153468,3.769440251,7,10,0.510929989,0.50645448,High,32.27945855,28569,38.20049569,Low
47,Yes,Travel_Rarely,Research & Development,17,47,6,1,21,6,99,No,3,0.7442689,4,Business,1190,1,Male,1,2,Manager,Married,13134,9,Yes,24,3,3,1,16,4,4,18,0,7,4,4,3.852988361,4.453586851,1,3,0.827166271,0.541769632,High,28.06139907,37634,29.14842504,Low
53,No,Travel_Rarely,Sales,10,,3,3,24,84,67,Yes,2,0.381701484,2,Finance,1191,3,Female,3,4,Software Engineer,Single,7483,0,Yes,21,2,4,2,9,1,1,2,8,11,2,2,1.160262571,6.720067631,3,8,0.356628857,0.455823047,Medium,21.40044535,29483,20.51312901,Low
31,No,Travel_Frequently,Research & Development,19,51,7,4,11,63,17,Yes,2,0.589415457,3,Life Sciences,1192,4,Male,1,4,Laboratory Technician,Divorced,16828,6,Yes,18,2,4,0,3,0,1,12,9,10,3,3,2.689729728,6.577689453,9,12,0.665367243,0.417829172,Very High,26.09209731,34828,23.87549926,Low
37,No,Travel_Rarely,Sales,15,,4,3,28,50,39,Yes,2,0.845893423,2,Life Sciences,1193,4,Female,1,1,Laboratory Technician,Divorced,11763,8,Yes,19,1,1,0,30,1,4,11,3,11,4,2,2.41111866,9.838432919,6,8,1.014237261,0.569179645,High,32.04527993,30763,26.43855681,Low
28,No,Travel_Frequently,Research & Development,16,51,1,2,26,61,118,No,2,0.324113943,1,Other,1194,1,Male,4,4,Data Scientist,Married,,0,Yes,19,3,3,2,15,2,2,3,1,3,1,3,2.141437233,5.355137202,8,0,0.287519198,0.410372841,Very High,25.12227844,,13.62976097,Low
38,Yes,Travel_Rarely,Research & Development,23,39,9,2,0,20,93,Yes,4,0.274184535,1,Business,1195,1,Male,4,4,Marketing Manager,Divorced,19465,1,No,23,2,3,2,4,0,4,11,8,11,2,1,3.379991696,9.587990321,9,16,0.260697292,0.520989876,Very High,32.75426396,43465,20.16916654,Low
44,No,Travel_Frequently,Human Resources,28,96,3,4,4,75,63,No,4,0.682890904,4,Business,1196,1,Male,4,2,Marketing Manager,Married,7829,6,Yes,10,4,3,0,0,4,4,1,0,10,4,3,2.904333448,4.322926225,9,6,0.659540803,0.530942777,Medium,2.836098711,17829,2.20272759,Low
47,Yes,Travel_Frequently,Research & Development,29,41,6,1,19,98,63,No,1,0.970863612,1,Marketing,1197,1,Female,3,2,Product Manager,Divorced,3464,6,Yes,15,3,1,2,21,1,2,7,7,4,2,3,3.594557757,9.156322734,1,17,0.815879544,0.446627286,Low,32.4687988,19464,22.11516081,Low
42,Yes,Travel_Frequently,Engineering,29,76,0,2,7,89,104,No,2,0.543369086,3,Marketing,1198,4,Male,2,2,Laboratory Technician,Divorced,2307,8,Yes,11,4,1,0,28,2,1,11,0,6,2,2,4.22457536,7.067930828,7,16,0.46696879,0.437440234,Low,12.4361673,13307,17.53952283,Low
43,Yes,Travel_Rarely,Sales,17,42,6,1,28,86,38,No,4,0.851701225,2,Business,1199,4,Male,4,1,Human Resources,Married,5280,9,Yes,20,1,2,2,0,0,3,4,6,0,2,2,4.885875501,2.441045192,3,15,0.839616293,0.470946689,Low,16.83624714,26280,15.9544538,Low
28,No,Travel_Rarely,Sales,22,,2,1,4,38,62,No,2,0.576187938,2,Technical Degree,1200,4,Male,4,2,Human Resources,Single,14525,4,Yes,14,1,4,1,19,3,3,18,8,1,3,1,2.044512903,9.441807442,9,6,0.622127408,0.545872904,High,18.23850785,29025,19.94355126,Low
35,No,Travel_Frequently,Research & Development,7,48,6,2,24,5,103,Yes,3,0.387722808,2,Human Resources,1201,3,Male,3,2,Data Scientist,Married,4514,5,Yes,22,2,2,2,18,3,4,4,1,5,4,2,4.622433837,2.515393365,7,12,0.388560123,0.565713003,Low,27.54596179,27514,15.46686036,Low
36,Yes,Travel_Rarely,Research & Development,19,31,2,1,17,15,40,No,2,0.588053799,2,Business,1202,1,Male,1,1,Human Resources,Divorced,9338,7,Yes,19,4,2,3,31,3,1,14,4,0,4,4,3.984728845,7.894824628,0,11,0.55846382,0.469133676,Medium,35.1739422,29838,48.26884951,Low
28,No,Travel_Rarely,Research & Development,27,74,7,1,7,90,13,No,3,0.553510812,3,Human Resources,1203,1,Female,2,4,Product Manager,Single,6407,4,Yes,12,2,4,1,39,1,4,13,6,2,1,4,1.808449086,6.430360072,4,16,0.613742749,0.428491038,Low,14.58570244,18907,15.85231053,Low
30,No,Travel_Rarely,Human Resources,8,62,3,2,12,11,38,Yes,2,0.40189879,3,Human Resources,1204,2,Female,1,3,Marketing Manager,Divorced,11537,4,Yes,22,4,2,0,1,1,1,11,0,4,2,4,1.719371196,7.479337289,9,1,0.413990965,0.595715114,High,19.8791926,33537,10.93641938,Low
29,No,Travel_Frequently,Research & Development,8,93,0,3,16,51,53,No,1,0.482505237,3,Other,1205,1,Male,2,1,Software Engineer,Single,11824,3,Yes,20,1,4,1,3,3,3,8,4,7,2,2,3.228427917,6.927674416,2,18,0.493649154,0.562778277,High,3.753525274,32324,5.430014739,Low
44,Yes,Travel_Frequently,Engineering,5,32,0,3,7,79,103,Yes,3,0.513675244,4,Finance,1206,3,Male,4,2,Product Manager,Married,3894,3,Yes,23,4,3,2,34,0,2,13,9,10,1,1,4.242495439,9.947394193,0,2,0.489508238,0.55572042,Low,22.96018698,27894,23.71872278,Low
50,No,Travel_Frequently,Research & Development,11,63,3,2,29,36,31,Yes,2,0.887432493,3,Life Sciences,1207,4,Female,2,4,Research Scientist,Divorced,11983,1,Yes,18,,4,1,22,0,2,15,4,4,2,4,3.103893847,7.782352706,7,15,0.79076023,0.573869743,High,19.32689876,30483,24.57596137,Low
39,Yes,Travel_Rarely,Sales,2,41,8,2,29,81,105,No,2,0.445985787,4,Technical Degree,1208,2,Male,1,2,Data Scientist,Divorced,7436,1,Yes,17,4,3,3,0,3,4,3,5,11,2,1,2.512597269,5.788454066,5,18,0.529288278,0.584777284,Medium,5.969661595,25936,8.590074251,Low
52,Yes,Travel_Rarely,Engineering,18,57,4,2,24,75,21,Yes,2,0.940121383,4,Technical Degree,1209,2,Female,2,4,Software Engineer,Divorced,13391,3,Yes,21,3,4,0,13,4,2,14,5,9,3,1,4.982857706,5.623902503,2,16,0.788459654,0.599299885,High,22.48033424,34391,23.88576041,Low
51,Yes,Non-Travel,Engineering,21,34,4,3,26,88,39,No,2,0.210794764,1,Technical Degree,1210,3,Female,4,3,Research Scientist,Divorced,10038,2,Yes,18,2,3,3,39,2,4,10,0,7,1,3,1.805810739,2.568539342,9,3,0.202976628,0.465103688,Medium,33.50370706,29538,47.40947203,Low
56,Yes,Travel_Rarely,Sales,4,,2,1,2,57,14,No,3,0.302716057,1,Life Sciences,1211,1,Male,1,1,Research Scientist,Married,12153,4,Yes,22,1,4,2,1,4,2,10,6,7,1,1,3.736500781,4.200103561,0,18,0.341770384,0.477466955,High,30.54311811,35153,29.41173904,Low
39,Yes,Travel_Rarely,Sales,12,75,4,4,17,64,75,No,2,0.221663385,3,Marketing,1212,3,Male,1,3,Laboratory Technician,Married,12340,5,Yes,23,2,2,1,30,4,4,1,9,2,4,4,3.267199875,2.264900139,0,18,0.25045935,0.535975132,High,13.5866787,35840,12.45250336,Low
38,Yes,Travel_Rarely,Research & Development,4,,6,3,11,99,79,Yes,4,0.814140543,2,Technical Degree,1213,2,Female,4,4,Product Manager,Single,11082,9,Yes,12,2,1,0,12,3,1,17,7,4,2,3,2.352207692,3.607867605,0,4,0.96385979,0.598317874,High,26.98885236,23082,36.93303309,Low
35,Yes,Travel_Rarely,Sales,5,65,2,1,12,75,116,No,2,0.29964176,1,Human Resources,1214,3,Female,4,3,Manager,Single,7566,2,Yes,23,1,4,2,39,4,3,17,5,3,2,4,3.522725503,3.394271784,6,15,0.309105645,0.538958804,Medium,18.34546913,31566,16.41130046,Low
52,Yes,Travel_Rarely,Research & Development,17,,4,2,20,95,116,Yes,4,0.659262615,1,Finance,1215,4,Female,3,4,Product Manager,Married,14194,1,Yes,21,1,1,3,2,4,1,18,5,2,4,4,3.649263877,4.290625257,6,9,0.569523453,0.469355205,High,28.72839088,36694,28.55494425,Low
45,No,Travel_Rarely,Finance,23,99,2,2,8,33,44,No,4,0.822307286,3,Business,1216,4,Male,3,4,Laboratory Technician,Divorced,10163,4,Yes,24,1,3,3,10,3,2,14,6,10,2,2,4.934624729,4.223105467,7,4,0.944118922,0.567089215,Medium,1.108743532,35663,1.233659173,Low
56,Yes,Travel_Rarely,Sales,19,39,0,2,23,80,83,No,2,0.591488051,1,Technical Degree,1217,3,Female,2,1,Research Scientist,Single,2049,5,Yes,16,4,3,1,15,0,2,3,1,8,4,2,3.726717016,4.475492244,7,4,0.515822422,0.439169353,Low,13.30241638,18549,15.13499061,Low
55,No,Travel_Rarely,Sales,10,77,5,2,15,18,89,Yes,3,0.278346961,1,Life Sciences,1218,4,Male,4,4,Product Manager,Divorced,13675,8,Yes,24,1,4,2,8,1,3,17,9,5,3,4,1.705781354,4.494756168,8,8,0.242274148,0.573894011,High,12.89508989,38675,9.226894162,Low
24,No,Travel_Frequently,Research & Development,14,33,2,1,0,11,57,No,1,0.869955425,2,Life Sciences,1219,4,Male,4,1,Manager,Single,11297,6,No,11,4,3,3,29,3,3,2,0,6,1,1,1.713411193,2.680302772,7,19,1.00480247,0.417505615,High,34.07002026,23797,35.96234544,Low
58,No,Travel_Rarely,Sales,15,77,1,3,0,62,95,No,1,0.364977915,4,Other,1220,1,Male,3,2,Human Resources,Married,3260,3,No,15,2,2,1,33,1,2,3,0,1,2,2,2.862134697,8.364317329,0,16,0.408469306,0.466367866,Low,12.08229204,18760,7.980761627,Low
